reviewer_id	review	rating
8602	These was the 2nd time I had this problem with the same McDonald's. I was hoping that the first time just some kind of mistake. So I fell for it twice.  And at the redickuless price they get like $4 for like 1/4 of a potato. 10 lb for that price in the store.  It will not be happening again! No more fries from this place!!! And all over 1 cents worth of salt. Lmao	2
8603	Super dirty and very slow. It was 11 at night and there was a small staff but I expected more from McDonald  	2
8604	I love this location cuz it's downtown so it's always super quick.	5
8605	"New Crispy Chicken was dry and no pickles. Tomatoes were end pieces. I get that it's ""fast food"" but take some pride in what you serve rather than trying to move the drive through line!"	3
8606	"Placed an order in the APP, and it was ready in a timely manner!"	5
8607	One time I found throw up in their slide. I always feel like McDonald's is not clean and very professional. Everytime I go there the chairs are sticky. Their food is pretty much fake. Their hamburgers are tiny and the bread is always soggy.	3
8608	Went there around 10:20pm 11/24. Was expecting old food and cold fries but was delighted to find hot fresh food. The manager on shift made sure I got all of my items. Made my night!	5
8609	The Hispanic females there were putting hair in people's food	1
8610	"Something happened to their Coke.  Either the mix is off, or they changed a hose.   Either way it is half as good as it once was.   Bummer !!!"	3
8611	"I walked there. Would not let me order at the window. I don't see a problem taking an order if you aren't in a vehicle. You get the money before you make the order. And the lady was very rude to me, she slammed the window on me and wouldn't even say for example, our policy doesn't allow us to serve unless you're in a vehicle, sorry, or something of that sort, s hi e was very poorly trained. Remember you do serve the public a n d McDonald's isn't my favorite. It was convinient. It is unhealthy for you. Probably live longer because I never got their food. I'll never go there again."	1
8612	"Dining room was closed with no sign indicating it was. Called to inquire why it was, and female employee was incredibly rude. When I asked why the dining room was closed she gave me a lot of attitude, and said ""Uh, because it is? Because we don't have enough people?"" As if that should have been obvious (again, there was no sign) That woman needs to learn how to speak to people with respect."	1
